clip_id,track_id,path,label,split,start_sec,duration_sec
country__country.00043__seg05,country/country.00043,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00043__seg05.wav,country,train,25.00,5.00
country__country.00043__seg06,country/country.00043,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00043__seg06.wav,country,train,30.00,5.00
pop__pop.00090__seg00,pop/pop.00090,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00090__seg00.wav,pop,train,0.00,5.00
pop__pop.00090__seg01,pop/pop.00090,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00090__seg01.wav,pop,train,5.00,5.00
pop__pop.00090__seg02,pop/pop.00090,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00090__seg02.wav,pop,train,10.00,5.00
pop__pop.00090__seg03,pop/pop.00090,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00090__seg03.wav,pop,train,15.00,5.00
pop__pop.00090__seg04,pop/pop.00090,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00090__seg04.wav,pop,train,20.00,5.00
pop__pop.00090__seg05,pop/pop.00090,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00090__seg05.wav,pop,train,25.00,5.00
pop__pop.00090__seg06,pop/pop.00090,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00090__seg06.wav,pop,train,30.00,5.00
jazz__jazz.00030__seg00,jazz/jazz.00030,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00030__seg00.wav,jazz,train,0.00,5.00
jazz__jazz.00030__seg01,jazz/jazz.00030,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00030__seg01.wav,jazz,train,5.00,5.00
jazz__jazz.00030__seg02,jazz/jazz.00030,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00030__seg02.wav,jazz,train,10.00,5.00
jazz__jazz.00030__seg03,jazz/jazz.00030,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00030__seg03.wav,jazz,train,15.00,5.00
jazz__jazz.00030__seg04,jazz/jazz.00030,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00030__seg04.wav,jazz,train,20.00,5.00
jazz__jazz.00030__seg05,jazz/jazz.00030,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00030__seg05.wav,jazz,train,25.00,5.00
jazz__jazz.00030__seg06,jazz/jazz.00030,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00030__seg06.wav,jazz,train,30.00,5.00
hiphop__hiphop.00002__seg00,hiphop/hiphop.00002,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/hiphop/hiphop__hiphop.00002__seg00.wav,hiphop,train,0.00,5.00
hiphop__hiphop.00002__seg01,hiphop/hiphop.00002,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/hiphop/hiphop__hiphop.00002__seg01.wav,hiphop,train,5.00,5.00
hiphop__hiphop.00002__seg02,hiphop/hiphop.00002,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/hiphop/hiphop__hiphop.00002__seg02.wav,hiphop,train,10.00,5.00
hiphop__hiphop.00002__seg03,hiphop/hiphop.00002,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/hiphop/hiphop__hiphop.00002__seg03.wav,hiphop,train,15.00,5.00
hiphop__hiphop.00002__seg04,hiphop/hiphop.00002,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/hiphop/hiphop__hiphop.00002__seg04.wav,hiphop,train,20.00,5.00
hiphop__hiphop.00002__seg05,hiphop/hiphop.00002,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/hiphop/hiphop__hiphop.00002__seg05.wav,hiphop,train,25.00,5.00
hiphop__hiphop.00002__seg06,hiphop/hiphop.00002,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/hiphop/hiphop__hiphop.00002__seg06.wav,hiphop,train,30.00,5.00
disco__disco.00099__seg00,disco/disco.00099,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00099__seg00.wav,disco,train,0.00,5.00
disco__disco.00099__seg01,disco/disco.00099,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00099__seg01.wav,disco,train,5.00,5.00
disco__disco.00099__seg02,disco/disco.00099,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00099__seg02.wav,disco,train,10.00,5.00
disco__disco.00099__seg03,disco/disco.00099,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00099__seg03.wav,disco,train,15.00,5.00
disco__disco.00099__seg04,disco/disco.00099,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00099__seg04.wav,disco,train,20.00,5.00
disco__disco.00099__seg05,disco/disco.00099,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00099__seg05.wav,disco,train,25.00,5.00
disco__disco.00099__seg06,disco/disco.00099,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00099__seg06.wav,disco,train,30.00,5.00
classical__classical.00018__seg00,classical/classical.00018,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00018__seg00.wav,classical,train,0.00,5.00
classical__classical.00018__seg01,classical/classical.00018,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00018__seg01.wav,classical,train,5.00,5.00
classical__classical.00018__seg02,classical/classical.00018,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00018__seg02.wav,classical,train,10.00,5.00
classical__classical.00018__seg03,classical/classical.00018,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00018__seg03.wav,classical,train,15.00,5.00
classical__classical.00018__seg04,classical/classical.00018,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00018__seg04.wav,classical,train,20.00,5.00
classical__classical.00018__seg05,classical/classical.00018,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00018__seg05.wav,classical,train,25.00,5.00
classical__classical.00018__seg06,classical/classical.00018,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00018__seg06.wav,classical,train,30.00,5.00
pop__pop.00097__seg00,pop/pop.00097,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00097__seg00.wav,pop,train,0.00,5.00
pop__pop.00097__seg01,pop/pop.00097,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00097__seg01.wav,pop,train,5.00,5.00
pop__pop.00097__seg02,pop/pop.00097,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00097__seg02.wav,pop,train,10.00,5.00
pop__pop.00097__seg03,pop/pop.00097,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00097__seg03.wav,pop,train,15.00,5.00
pop__pop.00097__seg04,pop/pop.00097,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00097__seg04.wav,pop,train,20.00,5.00
pop__pop.00097__seg05,pop/pop.00097,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00097__seg05.wav,pop,train,25.00,5.00
pop__pop.00097__seg06,pop/pop.00097,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00097__seg06.wav,pop,train,30.00,5.00
country__country.00018__seg00,country/country.00018,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00018__seg00.wav,country,train,0.00,5.00
country__country.00018__seg01,country/country.00018,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00018__seg01.wav,country,train,5.00,5.00
country__country.00018__seg02,country/country.00018,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00018__seg02.wav,country,train,10.00,5.00
country__country.00018__seg03,country/country.00018,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00018__seg03.wav,country,train,15.00,5.00
country__country.00018__seg04,country/country.00018,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00018__seg04.wav,country,train,20.00,5.00
country__country.00018__seg05,country/country.00018,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00018__seg05.wav,country,train,25.00,5.00
country__country.00018__seg06,country/country.00018,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00018__seg06.wav,country,train,30.00,5.00
jazz__jazz.00008__seg00,jazz/jazz.00008,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00008__seg00.wav,jazz,train,0.00,5.00
jazz__jazz.00008__seg01,jazz/jazz.00008,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00008__seg01.wav,jazz,train,5.00,5.00
jazz__jazz.00008__seg02,jazz/jazz.00008,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00008__seg02.wav,jazz,train,10.00,5.00
jazz__jazz.00008__seg03,jazz/jazz.00008,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00008__seg03.wav,jazz,train,15.00,5.00
jazz__jazz.00008__seg04,jazz/jazz.00008,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00008__seg04.wav,jazz,train,20.00,5.00
jazz__jazz.00008__seg05,jazz/jazz.00008,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00008__seg05.wav,jazz,train,25.00,5.00
jazz__jazz.00008__seg06,jazz/jazz.00008,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00008__seg06.wav,jazz,train,30.00,5.00
pop__pop.00061__seg00,pop/pop.00061,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00061__seg00.wav,pop,train,0.00,5.00
pop__pop.00061__seg01,pop/pop.00061,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00061__seg01.wav,pop,train,5.00,5.00
pop__pop.00061__seg02,pop/pop.00061,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00061__seg02.wav,pop,train,10.00,5.00
pop__pop.00061__seg03,pop/pop.00061,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00061__seg03.wav,pop,train,15.00,5.00
pop__pop.00061__seg04,pop/pop.00061,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00061__seg04.wav,pop,train,20.00,5.00
pop__pop.00061__seg05,pop/pop.00061,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00061__seg05.wav,pop,train,25.00,5.00
pop__pop.00061__seg06,pop/pop.00061,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00061__seg06.wav,pop,train,30.00,5.00
country__country.00015__seg00,country/country.00015,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00015__seg00.wav,country,train,0.00,5.00
country__country.00015__seg01,country/country.00015,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00015__seg01.wav,country,train,5.00,5.00
country__country.00015__seg02,country/country.00015,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00015__seg02.wav,country,train,10.00,5.00
country__country.00015__seg03,country/country.00015,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00015__seg03.wav,country,train,15.00,5.00
country__country.00015__seg04,country/country.00015,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00015__seg04.wav,country,train,20.00,5.00
country__country.00015__seg05,country/country.00015,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00015__seg05.wav,country,train,25.00,5.00
country__country.00015__seg06,country/country.00015,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00015__seg06.wav,country,train,30.00,5.00
disco__disco.00064__seg00,disco/disco.00064,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00064__seg00.wav,disco,train,0.00,5.00
disco__disco.00064__seg01,disco/disco.00064,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00064__seg01.wav,disco,train,5.00,5.00
disco__disco.00064__seg02,disco/disco.00064,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00064__seg02.wav,disco,train,10.00,5.00
disco__disco.00064__seg03,disco/disco.00064,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00064__seg03.wav,disco,train,15.00,5.00
disco__disco.00064__seg04,disco/disco.00064,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00064__seg04.wav,disco,train,20.00,5.00
disco__disco.00064__seg05,disco/disco.00064,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00064__seg05.wav,disco,train,25.00,5.00
disco__disco.00064__seg06,disco/disco.00064,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00064__seg06.wav,disco,train,30.00,5.00
jazz__jazz.00039__seg00,jazz/jazz.00039,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00039__seg00.wav,jazz,train,0.00,5.00
jazz__jazz.00039__seg01,jazz/jazz.00039,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00039__seg01.wav,jazz,train,5.00,5.00
jazz__jazz.00039__seg02,jazz/jazz.00039,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00039__seg02.wav,jazz,train,10.00,5.00
jazz__jazz.00039__seg03,jazz/jazz.00039,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00039__seg03.wav,jazz,train,15.00,5.00
jazz__jazz.00039__seg04,jazz/jazz.00039,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00039__seg04.wav,jazz,train,20.00,5.00
jazz__jazz.00039__seg05,jazz/jazz.00039,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00039__seg05.wav,jazz,train,25.00,5.00
jazz__jazz.00039__seg06,jazz/jazz.00039,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00039__seg06.wav,jazz,train,30.00,5.00
reggae__reggae.00028__seg00,reggae/reggae.00028,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00028__seg00.wav,reggae,train,0.00,5.00
reggae__reggae.00028__seg01,reggae/reggae.00028,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00028__seg01.wav,reggae,train,5.00,5.00
reggae__reggae.00028__seg02,reggae/reggae.00028,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00028__seg02.wav,reggae,train,10.00,5.00
reggae__reggae.00028__seg03,reggae/reggae.00028,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00028__seg03.wav,reggae,train,15.00,5.00
reggae__reggae.00028__seg04,reggae/reggae.00028,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00028__seg04.wav,reggae,train,20.00,5.00
reggae__reggae.00028__seg05,reggae/reggae.00028,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00028__seg05.wav,reggae,train,25.00,5.00
reggae__reggae.00028__seg06,reggae/reggae.00028,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00028__seg06.wav,reggae,train,30.00,5.00
metal__metal.00004__seg00,metal/metal.00004,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00004__seg00.wav,metal,train,0.00,5.00
metal__metal.00004__seg01,metal/metal.00004,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00004__seg01.wav,metal,train,5.00,5.00
metal__metal.00004__seg02,metal/metal.00004,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00004__seg02.wav,metal,train,10.00,5.00
metal__metal.00004__seg03,metal/metal.00004,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00004__seg03.wav,metal,train,15.00,5.00
metal__metal.00004__seg04,metal/metal.00004,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00004__seg04.wav,metal,train,20.00,5.00
metal__metal.00004__seg05,metal/metal.00004,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00004__seg05.wav,metal,train,25.00,5.00
metal__metal.00004__seg06,metal/metal.00004,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00004__seg06.wav,metal,train,30.00,5.00
jazz__jazz.00053__seg00,jazz/jazz.00053,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00053__seg00.wav,jazz,train,0.00,5.00
jazz__jazz.00053__seg01,jazz/jazz.00053,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00053__seg01.wav,jazz,train,5.00,5.00
jazz__jazz.00053__seg02,jazz/jazz.00053,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00053__seg02.wav,jazz,train,10.00,5.00
jazz__jazz.00053__seg03,jazz/jazz.00053,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00053__seg03.wav,jazz,train,15.00,5.00
jazz__jazz.00053__seg04,jazz/jazz.00053,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00053__seg04.wav,jazz,train,20.00,5.00
jazz__jazz.00053__seg05,jazz/jazz.00053,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00053__seg05.wav,jazz,train,25.00,5.00
jazz__jazz.00053__seg06,jazz/jazz.00053,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00053__seg06.wav,jazz,train,30.00,5.00
country__country.00080__seg00,country/country.00080,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00080__seg00.wav,country,train,0.00,5.00
country__country.00080__seg01,country/country.00080,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00080__seg01.wav,country,train,5.00,5.00
country__country.00080__seg02,country/country.00080,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00080__seg02.wav,country,train,10.00,5.00
country__country.00080__seg03,country/country.00080,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00080__seg03.wav,country,train,15.00,5.00
country__country.00080__seg04,country/country.00080,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00080__seg04.wav,country,train,20.00,5.00
country__country.00080__seg05,country/country.00080,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00080__seg05.wav,country,train,25.00,5.00
country__country.00080__seg06,country/country.00080,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00080__seg06.wav,country,train,30.00,5.00
rock__rock.00044__seg00,rock/rock.00044,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00044__seg00.wav,rock,train,0.00,5.00
rock__rock.00044__seg01,rock/rock.00044,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00044__seg01.wav,rock,train,5.00,5.00
rock__rock.00044__seg02,rock/rock.00044,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00044__seg02.wav,rock,train,10.00,5.00
rock__rock.00044__seg03,rock/rock.00044,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00044__seg03.wav,rock,train,15.00,5.00
rock__rock.00044__seg04,rock/rock.00044,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00044__seg04.wav,rock,train,20.00,5.00
rock__rock.00044__seg05,rock/rock.00044,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00044__seg05.wav,rock,train,25.00,5.00
rock__rock.00044__seg06,rock/rock.00044,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00044__seg06.wav,rock,train,30.00,5.00
pop__pop.00034__seg00,pop/pop.00034,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00034__seg00.wav,pop,train,0.00,5.00
pop__pop.00034__seg01,pop/pop.00034,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00034__seg01.wav,pop,train,5.00,5.00
pop__pop.00034__seg02,pop/pop.00034,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00034__seg02.wav,pop,train,10.00,5.00
pop__pop.00034__seg03,pop/pop.00034,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00034__seg03.wav,pop,train,15.00,5.00
pop__pop.00034__seg04,pop/pop.00034,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00034__seg04.wav,pop,train,20.00,5.00
pop__pop.00034__seg05,pop/pop.00034,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00034__seg05.wav,pop,train,25.00,5.00
pop__pop.00034__seg06,pop/pop.00034,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00034__seg06.wav,pop,train,30.00,5.00
metal__metal.00033__seg00,metal/metal.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00033__seg00.wav,metal,train,0.00,5.00
metal__metal.00033__seg01,metal/metal.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00033__seg01.wav,metal,train,5.00,5.00
metal__metal.00033__seg02,metal/metal.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00033__seg02.wav,metal,train,10.00,5.00
metal__metal.00033__seg03,metal/metal.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00033__seg03.wav,metal,train,15.00,5.00
metal__metal.00033__seg04,metal/metal.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00033__seg04.wav,metal,train,20.00,5.00
metal__metal.00033__seg05,metal/metal.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00033__seg05.wav,metal,train,25.00,5.00
metal__metal.00033__seg06,metal/metal.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00033__seg06.wav,metal,train,30.00,5.00
rock__rock.00056__seg00,rock/rock.00056,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00056__seg00.wav,rock,train,0.00,5.00
rock__rock.00056__seg01,rock/rock.00056,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00056__seg01.wav,rock,train,5.00,5.00
rock__rock.00056__seg02,rock/rock.00056,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00056__seg02.wav,rock,train,10.00,5.00
rock__rock.00056__seg03,rock/rock.00056,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00056__seg03.wav,rock,train,15.00,5.00
rock__rock.00056__seg04,rock/rock.00056,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00056__seg04.wav,rock,train,20.00,5.00
rock__rock.00056__seg05,rock/rock.00056,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00056__seg05.wav,rock,train,25.00,5.00
rock__rock.00056__seg06,rock/rock.00056,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00056__seg06.wav,rock,train,30.00,5.00
pop__pop.00056__seg00,pop/pop.00056,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00056__seg00.wav,pop,train,0.00,5.00
pop__pop.00056__seg01,pop/pop.00056,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00056__seg01.wav,pop,train,5.00,5.00
pop__pop.00056__seg02,pop/pop.00056,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00056__seg02.wav,pop,train,10.00,5.00
pop__pop.00056__seg03,pop/pop.00056,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00056__seg03.wav,pop,train,15.00,5.00
pop__pop.00056__seg04,pop/pop.00056,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00056__seg04.wav,pop,train,20.00,5.00
pop__pop.00056__seg05,pop/pop.00056,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00056__seg05.wav,pop,train,25.00,5.00
